file_name,label,value,x0,y0,x2,y2
1040_file_29.pdf,Income___Two_B,173,1402.5,1353.2,1596,1377.2
1040_file_29.pdf,Income___Three_B,50303.02,1404.1,1386.8,1596,1412.3
1040_file_29.pdf,Income___Eleven,71764.96,1402.5,1684,1599.2,1709.5
1040_file_29.pdf,Income___Twelve,39126.684,1404.1,1717.5,1597.6,1744.7
1040_file_30.pdf,Basic Information___First Name,George,111.9,329.1,639.7,361.1
1040_file_30.pdf,Basic Information___Last Name,Freeman,673.3,325.9,1258.6,359.5
1040_file_30.pdf,Income___One_A,0,1405.7,1017.7,1591.3,1046.5
1040_file_30.pdf,Income___One_C,1,1405.7,1086.4,1591.3,1112
1040_file_30.pdf,Income___One_H,19648.229,1404.1,1252.6,1596,1278.1
1040_file_30.pdf,Income___One_Z,88,1404.1,1310.1,1596,1342
1040_file_30.pdf,Income___Four_B,37952.916,1404.1,1420.3,1599.2,1445.9
1040_file_30.pdf,Income___Six_B,55821.45,1402.5,1487.4,1596,1511.4
1040_file_30.pdf,Income___Seven,3213,1404.1,1548.1,1597.6,1576.9
1040_file_30.pdf,Income___Eight,20363.02,1404.1,1586.5,1596,1610.5
1040_file_30.pdf,Income___Nine,34211.49,1404.1,1618.4,1592.9,1644
1040_file_30.pdf,Income___Eleven,487,1402.5,1684,1599.2,1709.5
1040_file_30.pdf,Income___Thirteen,14170.01,1400.9,1751.1,1597.6,1776.6
1040_file_30.pdf,Income___Fourteen,28,1404.1,1784.6,1597.6,1811.8
1040_file_32.pdf,Basic Information___First Name,Deborah,111.9,329.1,639.7,361.1
1040_file_32.pdf,Basic Information___Last Name,IV,673.3,325.9,1258.6,359.5
1040_file_32.pdf,Income___One_A,59784.53,1405.7,1017.7,1591.3,1046.5
1040_file_32.pdf,Income___One_D,88993.027,1405.7,1116.8,1591.3,1147.1
1040_file_32.pdf,Income___One_Z,90419.08,1404.1,1310.1,1596,1342
1040_file_32.pdf,Income___Four_B,5122,1404.1,1420.3,1599.2,1445.9
1040_file_32.pdf,Income___Five_B,36739,1402.5,1450.7,1600.8,1479.4
1040_file_32.pdf,Income___Seven,65,1404.1,1548.1,1597.6,1576.9
1040_file_32.pdf,Income___Eight,1899,1404.1,1586.5,1596,1610.5
1040_file_32.pdf,Income___Nine,120,1404.1,1618.4,1592.9,1644
1040_file_32.pdf,Income___Ten,31499,1402.5,1652,1600.8,1679.2
1040_file_32.pdf,Income___Eleven,2383,1402.5,1684,1599.2,1709.5
1040_file_32.pdf,Income___Twelve,50579.63,1404.1,1717.5,1597.6,1744.7
1040_file_32.pdf,Income___Thirteen,33653.58,1400.9,1751.1,1597.6,1776.6
1040_file_33.pdf,Basic Information___First Name,Lisa,111.9,329.1,639.7,361.1
1040_file_33.pdf,Basic Information___Last Name,Woods,673.3,325.9,1258.6,359.5
1040_file_33.pdf,Income___One_A,59555.13,1405.7,1017.7,1591.3,1046.5
1040_file_33.pdf,Income___One_B,341.19,1404.1,1052.9,1597.6,1075.2
1040_file_33.pdf,Income___One_E,9038.633,1404.1,1151.9,1594.4,1179.1
1040_file_33.pdf,Income___One_F,10456.79,1405.7,1183.9,1594.4,1211
1040_file_33.pdf,Income___One_H,33,1404.1,1252.6,1596,1278.1
1040_file_33.pdf,Income___Two_B,34,1402.5,1353.2,1596,1377.2
1040_file_33.pdf,Income___Three_B,6422,1404.1,1386.8,1596,1412.3
1040_file_33.pdf,Income___Six_B,98481.02,1402.5,1487.4,1596,1511.4
1040_file_33.pdf,Income___Seven,60898,1404.1,1548.1,1597.6,1576.9
1040_file_33.pdf,Income___Eight,263,1404.1,1586.5,1596,1610.5
1040_file_33.pdf,Income___Nine,652,1404.1,1618.4,1592.9,1644
1040_file_33.pdf,Income___Ten,15191,1402.5,1652,1600.8,1679.2
1040_file_33.pdf,Income___Twelve,25550,1404.1,1717.5,1597.6,1744.7
1040_file_33.pdf,Income___Thirteen,4995.335,1400.9,1751.1,1597.6,1776.6
1040_file_33.pdf,Income___Fourteen,51179.43,1404.1,1784.6,1597.6,1811.8
1040_file_33.pdf,Income___Fifteen,68,1404.1,1819.8,1596,1848.5
1040_file_34.pdf,Basic Information___First Name,Mrs.,111.9,329.1,639.7,361.1
1040_file_34.pdf,Basic Information___Last Name,Kidd,673.3,325.9,1258.6,359.5
1040_file_34.pdf,Income___One_A,23106,1405.7,1017.7,1591.3,1046.5
1040_file_34.pdf,Income___One_B,97,1404.1,1052.9,1597.6,1075.2
1040_file_34.pdf,Income___One_C,74,1405.7,1086.4,1591.3,1112
1040_file_34.pdf,Income___One_F,1240,1405.7,1183.9,1594.4,1211
1040_file_34.pdf,Income___One_G,71,1404.1,1219,1596,1246.2
1040_file_34.pdf,Income___One_H,18,1404.1,1252.6,1596,1278.1
1040_file_34.pdf,Income___One_Z,65714,1404.1,1310.1,1596,1342
1040_file_34.pdf,Income___Two_B,65511.239,1402.5,1353.2,1596,1377.2
1040_file_34.pdf,Income___Three_B,47750.08,1404.1,1386.8,1596,1412.3
1040_file_34.pdf,Income___Four_B,244,1404.1,1420.3,1599.2,1445.9
1040_file_34.pdf,Income___Five_B,67029.58,1402.5,1450.7,1600.8,1479.4
1040_file_34.pdf,Income___Six_B,27101.605,1402.5,1487.4,1596,1511.4
1040_file_34.pdf,Income___Seven,16717.56,1404.1,1548.1,1597.6,1576.9
1040_file_34.pdf,Income___Eight,86,1404.1,1586.5,1596,1610.5
1040_file_34.pdf,Income___Eleven,11132.774,1402.5,1684,1599.2,1709.5
1040_file_34.pdf,Income___Twelve,2679,1404.1,1717.5,1597.6,1744.7
1040_file_34.pdf,Income___Thirteen,8,1400.9,1751.1,1597.6,1776.6
1040_file_34.pdf,Income___Fourteen,0,1404.1,1784.6,1597.6,1811.8
1040_file_34.pdf,Income___Fifteen,65,1404.1,1819.8,1596,1848.5
1040_file_35.pdf,Basic Information___First Name,Brian,111.9,329.1,639.7,361.1
1040_file_35.pdf,Basic Information___Last Name,Patrick,673.3,325.9,1258.6,359.5
1040_file_35.pdf,Income___One_A,83605,1405.7,1017.7,1591.3,1046.5
1040_file_35.pdf,Income___One_B,67346.051,1404.1,1052.9,1597.6,1075.2
1040_file_35.pdf,Income___One_C,4004,1405.7,1086.4,1591.3,1112
1040_file_35.pdf,Income___One_G,92846.32,1404.1,1219,1596,1246.2
1040_file_35.pdf,Income___One_Z,20089.341,1404.1,1310.1,1596,1342
1040_file_35.pdf,Income___Two_B,38725.25,1402.5,1353.2,1596,1377.2
1040_file_35.pdf,Income___Three_B,15516.878,1404.1,1386.8,1596,1412.3
1040_file_35.pdf,Income___Ten,43194.29,1402.5,1652,1600.8,1679.2
1040_file_35.pdf,Income___Eleven,5690.222,1402.5,1684,1599.2,1709.5
1040_file_35.pdf,Income___Twelve,7936,1404.1,1717.5,1597.6,1744.7
1040_file_35.pdf,Income___Thirteen,7903.664,1400.9,1751.1,1597.6,1776.6
1040_file_36.pdf,Basic Information___First Name,Robert,111.9,329.1,639.7,361.1
1040_file_36.pdf,Basic Information___Last Name,Cooley,673.3,325.9,1258.6,359.5
1040_file_36.pdf,Income___One_D,76250.837,1405.7,1116.8,1591.3,1147.1
1040_file_36.pdf,Income___One_E,962,1404.1,1151.9,1594.4,1179.1
1040_file_36.pdf,Income___One_F,14488.561,1405.7,1183.9,1594.4,1211
1040_file_36.pdf,Income___Two_B,91907.873,1402.5,1353.2,1596,1377.2
1040_file_36.pdf,Income___Three_B,96677.78,1404.1,1386.8,1596,1412.3
1040_file_36.pdf,Income___Four_B,57634.138,1404.1,1420.3,1599.2,1445.9
1040_file_36.pdf,Income___Six_B,562,1402.5,1487.4,1596,1511.4
1040_file_36.pdf,Income___Seven,851,1404.1,1548.1,1597.6,1576.9
1040_file_36.pdf,Income___Ten,597,1402.5,1652,1600.8,1679.2
1040_file_36.pdf,Income___Eleven,85258.591,1402.5,1684,1599.2,1709.5
1040_file_36.pdf,Income___Fourteen,44,1404.1,1784.6,1597.6,1811.8
1040_file_36.pdf,Income___Fifteen,667,1404.1,1819.8,1596,1848.5
1040_file_37.pdf,Basic Information___First Name,Brandon,111.9,329.1,639.7,361.1
1040_file_37.pdf,Basic Information___Last Name,Graham,673.3,325.9,1258.6,359.5
1040_file_37.pdf,Income___One_C,7,1405.7,1086.4,1591.3,1112
1040_file_37.pdf,Income___One_D,85931,1405.7,1116.8,1591.3,1147.1
1040_file_37.pdf,Income___One_E,10946,1404.1,1151.9,1594.4,1179.1
1040_file_37.pdf,Income___One_F,710,1405.7,1183.9,1594.4,1211
1040_file_37.pdf,Income___One_G,95754.27,1404.1,1219,1596,1246.2
1040_file_37.pdf,Income___One_H,8940,1404.1,1252.6,1596,1278.1
1040_file_37.pdf,Income___Three_B,8572.73,1404.1,1386.8,1596,1412.3
1040_file_37.pdf,Income___Four_B,28137.04,1404.1,1420.3,1599.2,1445.9
1040_file_37.pdf,Income___Five_B,30,1402.5,1450.7,1600.8,1479.4
1040_file_37.pdf,Income___Six_B,1080,1402.5,1487.4,1596,1511.4
1040_file_37.pdf,Income___Seven,62,1404.1,1548.1,1597.6,1576.9
1040_file_37.pdf,Income___Nine,4,1404.1,1618.4,1592.9,1644
1040_file_37.pdf,Income___Ten,2,1402.5,1652,1600.8,1679.2
1040_file_37.pdf,Income___Eleven,8,1402.5,1684,1599.2,1709.5
1040_file_37.pdf,Income___Twelve,76,1404.1,1717.5,1597.6,1744.7
1040_file_37.pdf,Income___Thirteen,28172.14,1400.9,1751.1,1597.6,1776.6
1040_file_37.pdf,Income___Fourteen,91545.54,1404.1,1784.6,1597.6,1811.8
1040_file_37.pdf,Income___Fifteen,94186.81,1404.1,1819.8,1596,1848.5
1040_file_38.pdf,Basic Information___First Name,Rachel,111.9,329.1,639.7,361.1
1040_file_38.pdf,Basic Information___Last Name,Mitchell,673.3,325.9,1258.6,359.5
1040_file_38.pdf,Income___One_C,66368.991,1405.7,1086.4,1591.3,1112
1040_file_38.pdf,Income___One_D,2,1405.7,1116.8,1591.3,1147.1
1040_file_38.pdf,Income___One_H,7,1404.1,1252.6,1596,1278.1
1040_file_38.pdf,Income___One_Z,6494.36,1404.1,1310.1,1596,1342
1040_file_38.pdf,Income___Three_B,53530.761,1404.1,1386.8,1596,1412.3
1040_file_38.pdf,Income___Seven,30162.701,1404.1,1548.1,1597.6,1576.9
1040_file_38.pdf,Income___Eight,56623.189,1404.1,1586.5,1596,1610.5
1040_file_38.pdf,Income___Nine,6,1404.1,1618.4,1592.9,1644
1040_file_38.pdf,Income___Twelve,5,1404.1,1717.5,1597.6,1744.7
1040_file_38.pdf,Income___Thirteen,566,1400.9,1751.1,1597.6,1776.6
1040_file_39.pdf,Basic Information___First Name,Laurie,111.9,329.1,639.7,361.1
1040_file_39.pdf,Basic Information___Last Name,Lucas,673.3,325.9,1258.6,359.5
1040_file_39.pdf,Income___One_B,736,1404.1,1052.9,1597.6,1075.2
1040_file_39.pdf,Income___One_D,92040.57,1405.7,1116.8,1591.3,1147.1
1040_file_39.pdf,Income___One_E,7025,1404.1,1151.9,1594.4,1179.1
1040_file_39.pdf,Income___One_G,32,1404.1,1219,1596,1246.2
1040_file_39.pdf,Income___One_H,516,1404.1,1252.6,1596,1278.1
1040_file_39.pdf,Income___One_Z,464,1404.1,1310.1,1596,1342
1040_file_39.pdf,Income___Two_B,38842.126,1402.5,1353.2,1596,1377.2
1040_file_39.pdf,Income___Three_B,74744,1404.1,1386.8,1596,1412.3
1040_file_39.pdf,Income___Four_B,25031.432,1404.1,1420.3,1599.2,1445.9
1040_file_39.pdf,Income___Six_B,14740.974,1402.5,1487.4,1596,1511.4
1040_file_39.pdf,Income___Eight,15915.194,1404.1,1586.5,1596,1610.5
1040_file_39.pdf,Income___Nine,42388.31,1404.1,1618.4,1592.9,1644
1040_file_39.pdf,Income___Fourteen,28,1404.1,1784.6,1597.6,1811.8
1040_file_39.pdf,Income___Fifteen,78523.62,1404.1,1819.8,1596,1848.5
1040_file_40.pdf,Basic Information___First Name,James,111.9,329.1,639.7,361.1
1040_file_40.pdf,Basic Information___Last Name,Rivers,673.3,325.9,1258.6,359.5
1040_file_40.pdf,Income___One_B,35887.6,1404.1,1052.9,1597.6,1075.2
1040_file_40.pdf,Income___One_D,11523.05,1405.7,1116.8,1591.3,1147.1
1040_file_40.pdf,Income___One_H,98117.167,1404.1,1252.6,1596,1278.1
1040_file_40.pdf,Income___Four_B,4318.2,1404.1,1420.3,1599.2,1445.9
1040_file_40.pdf,Income___Five_B,98,1402.5,1450.7,1600.8,1479.4
1040_file_40.pdf,Income___Six_B,477,1402.5,1487.4,1596,1511.4
1040_file_40.pdf,Income___Ten,7,1402.5,1652,1600.8,1679.2
1040_file_40.pdf,Income___Twelve,86351.6,1404.1,1717.5,1597.6,1744.7
1040_file_40.pdf,Income___Thirteen,9104,1400.9,1751.1,1597.6,1776.6
1040_file_40.pdf,Income___Fourteen,457,1404.1,1784.6,1597.6,1811.8
1040_file_40.pdf,Income___Fifteen,2,1404.1,1819.8,1596,1848.5
1040_file_41.pdf,Basic Information___First Name,Dawn,111.9,329.1,639.7,361.1
1040_file_41.pdf,Basic Information___Last Name,Bell,673.3,325.9,1258.6,359.5
1040_file_41.pdf,Income___One_D,57568,1405.7,1116.8,1591.3,1147.1
1040_file_41.pdf,Income___One_G,71995.55,1404.1,1219,1596,1246.2
1040_file_41.pdf,Income___One_H,96263,1404.1,1252.6,1596,1278.1
1040_file_41.pdf,Income___One_Z,74716.014,1404.1,1310.1,1596,1342
1040_file_41.pdf,Income___Three_B,80263.02,1404.1,1386.8,1596,1412.3
1040_file_41.pdf,Income___Four_B,5906,1404.1,1420.3,1599.2,1445.9
1040_file_41.pdf,Income___Six_B,80804.88,1402.5,1487.4,1596,1511.4
1040_file_41.pdf,Income___Seven,26453.863,1404.1,1548.1,1597.6,1576.9
1040_file_41.pdf,Income___Nine,84743.66,1404.1,1618.4,1592.9,1644
1040_file_41.pdf,Income___Ten,94947.128,1402.5,1652,1600.8,1679.2
1040_file_41.pdf,Income___Eleven,56220.956,1402.5,1684,1599.2,1709.5
1040_file_41.pdf,Income___Thirteen,69551,1400.9,1751.1,1597.6,1776.6
1040_file_41.pdf,Income___Fourteen,96672.19,1404.1,1784.6,1597.6,1811.8
1040_file_41.pdf,Income___Fifteen,33508.035,1404.1,1819.8,1596,1848.5
1040_file_42.pdf,Basic Information___First Name,Russell,111.9,329.1,639.7,361.1
1040_file_42.pdf,Basic Information___Last Name,Cantrell,673.3,325.9,1258.6,359.5
1040_file_42.pdf,Income___One_D,58579.36,1405.7,1116.8,1591.3,1147.1
1040_file_42.pdf,Income___One_E,1,1404.1,1151.9,1594.4,1179.1
1040_file_42.pdf,Income___One_G,7696,1404.1,1219,1596,1246.2
1040_file_42.pdf,Income___One_H,3940.9,1404.1,1252.6,1596,1278.1
1040_file_42.pdf,Income___One_Z,54,1404.1,1310.1,1596,1342
1040_file_42.pdf,Income___Two_B,7,1402.5,1353.2,1596,1377.2
1040_file_42.pdf,Income___Three_B,48551.201,1404.1,1386.8,1596,1412.3
1040_file_42.pdf,Income___Five_B,2828,1402.5,1450.7,1600.8,1479.4
1040_file_42.pdf,Income___Six_B,85862.708,1402.5,1487.4,1596,1511.4
1040_file_42.pdf,Income___Seven,77072.17,1404.1,1548.1,1597.6,1576.9
1040_file_42.pdf,Income___Eight,30,1404.1,1586.5,1596,1610.5
1040_file_42.pdf,Income___Eleven,54335.662,1402.5,1684,1599.2,1709.5
1040_file_42.pdf,Income___Thirteen,56613.079,1400.9,1751.1,1597.6,1776.6
1040_file_42.pdf,Income___Fourteen,152,1404.1,1784.6,1597.6,1811.8
1040_file_42.pdf,Income___Fifteen,54,1404.1,1819.8,1596,1848.5
1040_file_43.pdf,Basic Information___First Name,Noah,111.9,329.1,639.7,361.1
1040_file_43.pdf,Basic Information___Last Name,Warner,673.3,325.9,1258.6,359.5
1040_file_43.pdf,Income___One_B,95776.99,1404.1,1052.9,1597.6,1075.2
1040_file_43.pdf,Income___One_C,3536,1405.7,1086.4,1591.3,1112
1040_file_43.pdf,Income___One_E,4,1404.1,1151.9,1594.4,1179.1
1040_file_43.pdf,Income___One_F,29,1405.7,1183.9,1594.4,1211
1040_file_43.pdf,Income___One_G,14963.31,1404.1,1219,1596,1246.2
1040_file_43.pdf,Income___One_Z,25651.985,1404.1,1310.1,1596,1342
1040_file_43.pdf,Income___Three_B,44,1404.1,1386.8,1596,1412.3
1040_file_43.pdf,Income___Six_B,61810.53,1402.5,1487.4,1596,1511.4
1040_file_43.pdf,Income___Seven,83836.064,1404.1,1548.1,1597.6,1576.9
1040_file_44.pdf,Basic Information___First Name,Monica,111.9,329.1,639.7,361.1
1040_file_44.pdf,Basic Information___Last Name,Roberts,673.3,325.9,1258.6,359.5
1040_file_44.pdf,Income___One_A,7,1405.7,1017.7,1591.3,1046.5
1040_file_44.pdf,Income___One_B,3850,1404.1,1052.9,1597.6,1075.2
1040_file_44.pdf,Income___One_C,3926,1405.7,1086.4,1591.3,1112
1040_file_44.pdf,Income___One_H,60369.91,1404.1,1252.6,1596,1278.1
1040_file_44.pdf,Income___One_Z,6,1404.1,1310.1,1596,1342
1040_file_44.pdf,Income___Two_B,74266.21,1402.5,1353.2,1596,1377.2
1040_file_44.pdf,Income___Four_B,80478,1404.1,1420.3,1599.2,1445.9
1040_file_44.pdf,Income___Ten,92547,1402.5,1652,1600.8,1679.2
1040_file_44.pdf,Income___Twelve,94190.83,1404.1,1717.5,1597.6,1744.7
1040_file_44.pdf,Income___Thirteen,95563.591,1400.9,1751.1,1597.6,1776.6
1040_file_45.pdf,Basic Information___First Name,Michelle,111.9,329.1,639.7,361.1
1040_file_45.pdf,Basic Information___Last Name,Ritter,673.3,325.9,1258.6,359.5
1040_file_45.pdf,Income___One_B,3726,1404.1,1052.9,1597.6,1075.2
1040_file_45.pdf,Income___One_E,436,1404.1,1151.9,1594.4,1179.1
1040_file_45.pdf,Income___One_H,5785,1404.1,1252.6,1596,1278.1
1040_file_45.pdf,Income___One_Z,9816.647,1404.1,1310.1,1596,1342
1040_file_45.pdf,Income___Two_B,4975,1402.5,1353.2,1596,1377.2
1040_file_45.pdf,Income___Five_B,69933,1402.5,1450.7,1600.8,1479.4
1040_file_45.pdf,Income___Six_B,37488,1402.5,1487.4,1596,1511.4
1040_file_45.pdf,Income___Nine,42267.324,1404.1,1618.4,1592.9,1644
1040_file_45.pdf,Income___Ten,5,1402.5,1652,1600.8,1679.2
1040_file_45.pdf,Income___Twelve,29148.449,1404.1,1717.5,1597.6,1744.7
1040_file_45.pdf,Income___Fourteen,66518.37,1404.1,1784.6,1597.6,1811.8
1040_file_47.pdf,Basic Information___First Name,John,111.9,329.1,639.7,361.1
1040_file_47.pdf,Basic Information___Last Name,Taylor,673.3,325.9,1258.6,359.5
1040_file_47.pdf,Income___One_A,736,1405.7,1017.7,1591.3,1046.5
1040_file_47.pdf,Income___One_C,1,1405.7,1086.4,1591.3,1112
1040_file_47.pdf,Income___One_F,19933,1405.7,1183.9,1594.4,1211
1040_file_47.pdf,Income___One_G,24,1404.1,1219,1596,1246.2
1040_file_47.pdf,Income___One_H,18916.706,1404.1,1252.6,1596,1278.1
1040_file_47.pdf,Income___Seven,25871.07,1404.1,1548.1,1597.6,1576.9
1040_file_47.pdf,Income___Eight,661,1404.1,1586.5,1596,1610.5
1040_file_47.pdf,Income___Ten,26182.72,1402.5,1652,1600.8,1679.2
1040_file_47.pdf,Income___Eleven,75740.52,1402.5,1684,1599.2,1709.5
1040_file_47.pdf,Income___Thirteen,254,1400.9,1751.1,1597.6,1776.6
1040_file_47.pdf,Income___Fourteen,79706.157,1404.1,1784.6,1597.6,1811.8
1040_file_48.pdf,Basic Information___First Name,Adrian,111.9,329.1,639.7,361.1
1040_file_48.pdf,Basic Information___Last Name,Salinas,673.3,325.9,1258.6,359.5
1040_file_48.pdf,Income___One_B,20,1404.1,1052.9,1597.6,1075.2
1040_file_48.pdf,Income___One_C,90396.8,1405.7,1086.4,1591.3,1112
1040_file_48.pdf,Income___One_H,53269.969,1404.1,1252.6,1596,1278.1
1040_file_48.pdf,Income___One_Z,9077,1404.1,1310.1,1596,1342
1040_file_48.pdf,Income___Two_B,56899.35,1402.5,1353.2,1596,1377.2
1040_file_48.pdf,Income___Four_B,0,1404.1,1420.3,1599.2,1445.9
1040_file_48.pdf,Income___Seven,1466,1404.1,1548.1,1597.6,1576.9
1040_file_48.pdf,Income___Ten,1464,1402.5,1652,1600.8,1679.2
1040_file_48.pdf,Income___Eleven,9182,1402.5,1684,1599.2,1709.5
1040_file_48.pdf,Income___Thirteen,57482.3,1400.9,1751.1,1597.6,1776.6
1040_file_49.pdf,Basic Information___First Name,Vernon,111.9,329.1,639.7,361.1
1040_file_49.pdf,Basic Information___Last Name,Holmes,673.3,325.9,1258.6,359.5
1040_file_49.pdf,Income___One_B,20691,1404.1,1052.9,1597.6,1075.2
1040_file_49.pdf,Income___One_E,29,1404.1,1151.9,1594.4,1179.1
1040_file_49.pdf,Income___One_G,57010.99,1404.1,1219,1596,1246.2
1040_file_49.pdf,Income___One_H,43137.956,1404.1,1252.6,1596,1278.1
1040_file_49.pdf,Income___One_Z,1,1404.1,1310.1,1596,1342
1040_file_49.pdf,Income___Two_B,7033,1402.5,1353.2,1596,1377.2
1040_file_49.pdf,Income___Three_B,89503.34,1404.1,1386.8,1596,1412.3
1040_file_49.pdf,Income___Six_B,8968,1402.5,1487.4,1596,1511.4
1040_file_49.pdf,Income___Seven,17,1404.1,1548.1,1597.6,1576.9
1040_file_49.pdf,Income___Ten,37260,1402.5,1652,1600.8,1679.2
1040_file_49.pdf,Income___Eleven,1738,1402.5,1684,1599.2,1709.5
1040_file_49.pdf,Income___Twelve,683,1404.1,1717.5,1597.6,1744.7
1040_file_49.pdf,Income___Thirteen,9640,1400.9,1751.1,1597.6,1776.6
1040_file_49.pdf,Income___Fifteen,35058.639,1404.1,1819.8,1596,1848.5
1040_file_50.pdf,Basic Information___First Name,Kara,111.9,329.1,639.7,361.1
1040_file_50.pdf,Basic Information___Last Name,Singleton,673.3,325.9,1258.6,359.5
1040_file_50.pdf,Income___One_A,44160,1405.7,1017.7,1591.3,1046.5
1040_file_50.pdf,Income___One_C,7256.2,1405.7,1086.4,1591.3,1112
1040_file_50.pdf,Income___One_D,39618.149,1405.7,1116.8,1591.3,1147.1
1040_file_50.pdf,Income___One_G,84108,1404.1,1219,1596,1246.2
1040_file_50.pdf,Income___Two_B,372,1402.5,1353.2,1596,1377.2
1040_file_50.pdf,Income___Four_B,338,1404.1,1420.3,1599.2,1445.9
1040_file_50.pdf,Income___Five_B,95553.009,1402.5,1450.7,1600.8,1479.4
1040_file_50.pdf,Income___Six_B,755,1402.5,1487.4,1596,1511.4
1040_file_50.pdf,Income___Seven,42215.254,1404.1,1548.1,1597.6,1576.9
1040_file_50.pdf,Income___Thirteen,98,1400.9,1751.1,1597.6,1776.6
1040_file_50.pdf,Income___Fourteen,7756,1404.1,1784.6,1597.6,1811.8
1040_file_51.pdf,Basic Information___First Name,Nicholas,111.9,329.1,639.7,361.1
1040_file_51.pdf,Basic Information___Last Name,Barron,673.3,325.9,1258.6,359.5
1040_file_51.pdf,Income___One_D,66556.937,1405.7,1116.8,1591.3,1147.1
1040_file_51.pdf,Income___One_E,84697.97,1404.1,1151.9,1594.4,1179.1
1040_file_51.pdf,Income___One_H,4363,1404.1,1252.6,1596,1278.1
1040_file_51.pdf,Income___Two_B,37584.116,1402.5,1353.2,1596,1377.2
1040_file_51.pdf,Income___Six_B,6109,1402.5,1487.4,1596,1511.4
1040_file_51.pdf,Income___Eight,50387.283,1404.1,1586.5,1596,1610.5
1040_file_51.pdf,Income___Nine,217,1404.1,1618.4,1592.9,1644
1040_file_51.pdf,Income___Ten,76349.008,1402.5,1652,1600.8,1679.2
1040_file_51.pdf,Income___Twelve,22114.696,1404.1,1717.5,1597.6,1744.7
1040_file_52.pdf,Basic Information___First Name,Gregory,111.9,329.1,639.7,361.1
1040_file_52.pdf,Basic Information___Last Name,Burns,673.3,325.9,1258.6,359.5
1040_file_52.pdf,Income___One_A,90782.89,1405.7,1017.7,1591.3,1046.5
1040_file_52.pdf,Income___One_C,87755.559,1405.7,1086.4,1591.3,1112
1040_file_52.pdf,Income___One_D,3,1405.7,1116.8,1591.3,1147.1
1040_file_52.pdf,Income___One_E,50604.433,1404.1,1151.9,1594.4,1179.1
1040_file_52.pdf,Income___One_F,98680,1405.7,1183.9,1594.4,1211
1040_file_52.pdf,Income___One_Z,19,1404.1,1310.1,1596,1342
1040_file_52.pdf,Income___Two_B,1193,1402.5,1353.2,1596,1377.2
1040_file_52.pdf,Income___Three_B,10990.48,1404.1,1386.8,1596,1412.3
1040_file_52.pdf,Income___Four_B,438.3,1404.1,1420.3,1599.2,1445.9
1040_file_52.pdf,Income___Six_B,59490.74,1402.5,1487.4,1596,1511.4
1040_file_52.pdf,Income___Nine,22316.49,1404.1,1618.4,1592.9,1644
1040_file_52.pdf,Income___Ten,91,1402.5,1652,1600.8,1679.2
1040_file_52.pdf,Income___Fifteen,8,1404.1,1819.8,1596,1848.5
1040_file_53.pdf,Basic Information___First Name,Jennifer,111.9,329.1,639.7,361.1
1040_file_53.pdf,Basic Information___Last Name,Sharp,673.3,325.9,1258.6,359.5
1040_file_53.pdf,Income___One_A,2,1405.7,1017.7,1591.3,1046.5
1040_file_53.pdf,Income___One_D,81829.49,1405.7,1116.8,1591.3,1147.1
1040_file_53.pdf,Income___One_E,10332.93,1404.1,1151.9,1594.4,1179.1
1040_file_53.pdf,Income___One_G,411,1404.1,1219,1596,1246.2
1040_file_53.pdf,Income___One_H,78124.87,1404.1,1252.6,1596,1278.1
1040_file_53.pdf,Income___Two_B,2387,1402.5,1353.2,1596,1377.2
1040_file_53.pdf,Income___Three_B,657,1404.1,1386.8,1596,1412.3
1040_file_53.pdf,Income___Seven,3688.87,1404.1,1548.1,1597.6,1576.9
1040_file_53.pdf,Income___Nine,5935,1404.1,1618.4,1592.9,1644
1040_file_53.pdf,Income___Eleven,8,1402.5,1684,1599.2,1709.5
1040_file_53.pdf,Income___Twelve,42099.798,1404.1,1717.5,1597.6,1744.7
1040_file_53.pdf,Income___Thirteen,66646.106,1400.9,1751.1,1597.6,1776.6
1040_file_54.pdf,Basic Information___First Name,Kathryn,111.9,329.1,639.7,361.1
1040_file_54.pdf,Basic Information___Last Name,Smith,673.3,325.9,1258.6,359.5
1040_file_54.pdf,Income___One_B,63502.43,1404.1,1052.9,1597.6,1075.2
1040_file_54.pdf,Income___One_D,1316,1405.7,1116.8,1591.3,1147.1
1040_file_54.pdf,Income___Five_B,24116.707,1402.5,1450.7,1600.8,1479.4
1040_file_54.pdf,Income___Seven,54340.743,1404.1,1548.1,1597.6,1576.9
1040_file_54.pdf,Income___Eight,30112.49,1404.1,1586.5,1596,1610.5
1040_file_54.pdf,Income___Ten,93399.164,1402.5,1652,1600.8,1679.2
1040_file_54.pdf,Income___Thirteen,8,1400.9,1751.1,1597.6,1776.6
1040_file_54.pdf,Income___Fourteen,11848.05,1404.1,1784.6,1597.6,1811.8
1040_file_54.pdf,Income___Fifteen,84657.604,1404.1,1819.8,1596,1848.5
1040_file_55.pdf,Basic Information___First Name,Christopher,111.9,329.1,639.7,361.1
1040_file_55.pdf,Basic Information___Last Name,Brown,673.3,325.9,1258.6,359.5
1040_file_55.pdf,Income___One_A,89398.66,1405.7,1017.7,1591.3,1046.5
1040_file_55.pdf,Income___One_B,1256,1404.1,1052.9,1597.6,1075.2
1040_file_55.pdf,Income___One_E,50687.278,1404.1,1151.9,1594.4,1179.1
1040_file_55.pdf,Income___One_F,59240,1405.7,1183.9,1594.4,1211
